"ActivityDT","ActivityCount","SourceHost","SourceDatabase","SourceTable"
"07/09/2000",1772,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/09/2001",4079,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/09/2002",1538,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/09/2003",1318,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/09/2004",5099,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/1993",3549,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/1994",6291,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/1995",1610,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/1996",6837,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/1997",7008,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/1998",6518,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/1999",2345,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/2000",430,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/2001",1407,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/2002",4620,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/2003",4795,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/10/2004",4697,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/1993",1114,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/1994",7523,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/1995",7126,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/1996",6295,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/1997",6268,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/1998",2045,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/1999",425,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/2000",1961,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/2001",4788,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/2002",4778,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/2003",4808,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/11/2004",1143,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/1993",5359,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/1994",5815,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/1995",5989,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/1996",1891,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/1997",1515,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/1998",7108,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/1999",2702,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/2000",1514,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/2001",4107,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/2002",1638,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/2003",1319,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"07/12/2004",4064,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/1994",1054,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/1995",1086,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/1996",7856,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/1997",6645,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/1998",6978,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/1999",6600,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/2000",507,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/2001",1739,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/2002",5225,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/2003",5414,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/2004",4906,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/01/2005",149,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/1994",5862,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/1995",6972,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/1996",6263,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/1997",1606,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/1998",1726,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/1999",7126,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/2000",2626,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/2001",1622,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/2002",4504,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/2003",1683,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/2004",1674,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/02/2005",2381,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/1994",5875,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/1995",5669,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/1996",6977,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/1997",1492,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/1998",1084,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/1999",7156,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/2000",1771,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/2001",1870,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/2002",4288,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/2003",1392,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/2004",6338,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/03/2005",2634,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/1994",4999,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/1995",1316,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/1996",1222,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/1997",6921,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/1998",7016,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/1999",5970,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/2000",484,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/2001",833,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/2002",5194,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/2003",4941,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/04/2004",5250,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/1994",1059,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/1995",1177,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/1996",6658,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/1997",6608,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/1998",6677,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/1999",1606,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/2000",2291,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/2001",4331,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/2002",4918,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/2003",5350,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/05/2004",1480,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1979",5,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1993",3124,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1994",5831,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1995",6059,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1996",1607,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1997",1304,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1998",6999,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/1999",6998,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/2000",2323,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/2001",4180,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/2002",1069,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/2003",1420,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/06/2004",5668,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/1993",2849,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/1994",5853,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/1995",1583,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/1996",5876,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/1997",7043,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/1998",6842,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/1999",2992,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/2000",543,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/2001",1237,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/2002",4914,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/2003",5096,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/07/2004",4863,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/1993",699,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/1994",5859,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/1995",6910,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/1996",5457,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/1997",5697,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/1998",1689,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/1999",546,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/2000",2010,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/2001",3968,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/2002",4600,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/2003",4363,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/08/2004",1499,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/1993",3801,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/1994",5732,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/1995",6938,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/1996",1320,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/1997",6336,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/1998",6187,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/1999",2843,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/2000",1330,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/2001",1336,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/2002",1248,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/2003",5059,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/09/2004",5206,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/1993",3873,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/1994",1577,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/1995",1282,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/1996",6966,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/1997",6821,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/1998",6262,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/1999",2442,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/2000",430,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/2001",5331,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/2002",5384,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/2003",4962,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/10/2004",4635,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/1993",5810,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/1994",7227,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/1995",6900,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/1996",5847,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/1997",1764,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/1998",1724,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/1999",2315,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/2000",1659,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/2001",5177,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/2002",4469,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/2003",2014,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/11/2004",4375,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/1993",5302,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/1994",5772,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/1995",5901,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/1996",1625,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/1997",7366,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/1998",6753,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/1999",2102,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/2000",1491,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/2001",1596,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/2002",1325,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/2003",5330,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"08/12/2004",4301,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/1994",790,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/1995",6255,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/1996",7211,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/1997",6702,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/1998",5973,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/1999",1755,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/2000",462,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/2001",1859,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/2002",4969,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/2003",4611,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/2004",4454,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/01/2005",160,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/1994",5415,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/1995",6288,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/1996",6642,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/1997",1863,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/1998",7213,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/1999",6831,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/2000",2397,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/2001",1256,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/2002",1153,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/2003",1541,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/2004",5829,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/02/2005",2202,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/1994",5482,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/1995",6287,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/1996",1611,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/1997",1438,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/1998",7334,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/1999",7552,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/2000",2034,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/2001",1398,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/2002",1198,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/2003",1335,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/2004",5841,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/03/2005",2123,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/1994",1473,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/1995",1020,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/1996",6574,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/1997",6285,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/1998",5586,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/1999",5943,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/2000",401,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/2001",3603,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/2002",4810,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/2003",5196,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/04/2004",1551,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/1994",6397,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/1995",6819,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/1996",6047,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/1997",6330,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/1998",1870,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/1999",1440,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/2000",2105,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/2001",4220,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/2002",4503,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/2003",4252,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/05/2004",1247,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/1993",2703,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/1994",4656,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/1995",6008,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/1996",1342,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/1997",6354,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/1998",7004,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/1999",6151,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/2000",1468,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/2001",900,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/2002",898,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/2003",4984,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/06/2004",4632,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/1993",2492,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/1994",924,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/1995",1360,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/1996",6494,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/1997",6360,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/1998",6267,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/1999",2421,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/2000",484,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/2001",4683,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/2002",5088,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/2003",4913,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/07/2004",3786,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/08/1993",3696,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
"09/08/1994",5622,"oxnetdwp01.oxnet.nhs.uk","SUNQUEST","GLARK_VIEW"
